rating,job_title,company,location,salary,lat,lng,skills
,Sr Data Analyst (Analytic Cons 5),Wells Fargo Bank,"Chandler, AZ 85244",,"37.693507,",-97.2626093,"SQL,R,Hadoop,Big-Data,Data-Warehouse,Data-Analysis"
,Analytic Consultant 3,Wells Fargo Bank,"Chandler, AZ 85244",,"37.693507,",-97.2626093,"SQL,R,SAS,Oracle,Data-Warehouse"
,Business Analyst/Wholesale and Wealth Investment Technology/...,Wells Fargo Bank,"Chandler, AZ 85244",,"37.693507,",-97.2626093,R
,Analytic Consultant 4 - Cards & Retail Services Product Anal...,Wells Fargo Bank,"Chandler, AZ 85244",,"37.693507,",-97.2626093,"SQL,R,Tableau,SAS,Microsoft-Office"
,Sr. Business Analyst - Consulting IT Analyst,Magellan Health,"Phoenix, AZ 85034 (Central City area)",,"38.747115,",-90.4657974,R
,"Business Analyst, IT",Navitus Health Solutions / Lumicera Health Services,0,,"43.06255549999999,",-89.5040893,R
,Business Intelligence Analyst,Mayo Clinic,0,,"44.0211624,",-92.4820758,"Python,SQL,R,Tableau,Data-Mining,Scripting"
,"Business Analyst, Global Merchant Technical Consulting",American Express,0,,"34.609619,",-98.4454712,"SQL,R"
,Business Intelligence Analyst,TriWest Healthcare Alliance,0,,"33.630692,",-112.1192591,"SQL,R,Tableau,SAS"
,Associate Business Analyst,"Forever Living Products International, LLC","Scottsdale, AZ 85258",,"33.5501487,",-111.9219089,R
,Business Analyst Manager,MBO Partners,0,,"38.9565784,",-77.4113436,"R,Oracle"
,Business Analyst,Republic Services,0,,"37.2141258,",-95.5772066,"SQL,R"
,Enterprise Data Management & Solutions - Sr Business Analyst,BNP Paribas,0,,"40.761509,",-73.981473,"SQL,R,Oracle,Microsoft-Office"
,Business Intelligence Analyst*,Impetus Technologies,0,,"37.2381603,",-121.9746043,R
,Analytic Consultant 4 - Customer Remediation Executive Repor...,Wells Fargo Bank,"Tempe, AZ 85282 (Cyprus Southwest area)",,"37.693507,",-97.2626093,"SQL,R,SAS,Oracle,Data-Warehouse"
,Data Governance Analyst II,Republic Services,"Scottsdale, AZ 85260 (North Scottsdale area)",,"37.2141258,",-95.5772066,"Python,SQL,R,Tableau"
,Sr. Salesforce Analyst - Business Systems Consultant 5 (BSC...,Wells Fargo Bank,"Chandler, AZ 85244",,"37.693507,",-97.2626093,"SQL,R,Oracle"
,SalesForce CRM Business Analyst,Wells Fargo Bank,"Phoenix, AZ 85070 (Ahwatukee Foothills area)",,"37.693507,",-97.2626093,R
,Business Analyst/Project Manager,Leslie's Poolmart,"Phoenix, AZ",,"39.038108,",-95.7604917,"R,Tableau,Data-Analysis"
,Analytic Consultant 4 - Microsoft BI Developer,Wells Fargo Bank,"Chandler, AZ 85244",,"37.693507,",-97.2626093,"SQL,R,Oracle,Microsoft-Office"
,"Associate, Strategic Business Analyst II",Chase Bank,0,,"36.1532442,",-95.9891689,"SQL,R,Tableau,SAS,Oracle,Microsoft-SQL-Server"
,Sr. Business Analyst,Silicon Valley Bank,0,,"32.9390565,",-96.8229326,"SQL,R,Tableau"
,Business Analyst II,Chase Bank,0,,"36.1532442,",-95.9891689,"SQL,R,Tableau,SAS,Oracle"
,"Associate, Strategic Business Analyst II",JP Morgan Chase,0,,"36.1485901,",-95.990614,"SQL,R,Tableau,SAS,Oracle,Microsoft-SQL-Server"
,Business Analyst II,JP Morgan Chase,0,,"36.1485901,",-95.990614,"SQL,R,Tableau,SAS,Oracle"
,Data Governance Analyst II,Republic Services,0,,"37.2141258,",-95.5772066,"Python,SQL,R,Tableau"
,Business Systems and IT Training Analyst,"Town of Queen Creek, AZ","Queen Creek, AZ 85142",88226,"33.2486083,",-111.6345554,"SQL,R,Java,Microsoft-Office"
,SalesForce CRM Business Analyst,Wells Fargo,0,,"37.2262796,",-95.7063467,R
,"Business Analyst (Phoenix, AZ)",Pacific Western Bank,0,,"33.7216194,",-116.3602928,"SQL,R,Microsoft-Office"
,Sr Business Systems Analyst,BNP Paribas,0,,"40.761509,",-73.981473,R
,Finance Data Analyst (Remote),NeuroLeadership Institute,"Phoenix, AZ 85003",,"40.725332,",-73.997158,R
,Business Analyst- Remote Opportunities,Guardian Life Insurance Company,United States,,"33.1038533,",-96.823795,"R,Microsoft-Office"
,Business Analyst,SOLON Corporation,"Phoenix, AZ",,"33.46451080000001,",-112.0824286,R
,Analytic Consultant 6 - BI Production Reporting Lead,Wells Fargo Bank,"Tempe, AZ 85282 (Cyprus Southwest area)",,"37.693507,",-97.2626093,"SQL,R,Tableau,SAS,AI"
,Business Analyst,CBD College,United States,,"34.062241,",-118.306148,"SQL,R,Java,Tableau"
,Senior Sage 300 Consultant / Business Analyst - US Based Rem...,Net at Work,United States,,"40.755035,",-73.991803,R
,Data Analyst,Arizona Community Physician,"Tucson, AZ",,"32.2222242,",-110.8846906,"SQL,SAS"
,"SC Data Management Analyst / Analyst, Senior",Arizona Public Service,0,,"32.8846,",-97.242442,R
,Sr. Business Intelligence Analyst – Sales Operations,Honeywell,0,,"36.315385,",-94.194316,"SQL,R,Tableau"
,Senior Data Analyst,InfoArmor Inc,"Scottsdale, AZ 85253",,"33.5392713,",-111.9208332,"SQL,R,Tableau,Data-Warehouse"
,Business Analyst I,Centene Corporation,0,,"38.6495116,",-90.3345013,
,Project Analyst,Honeywell,0,,"36.315385,",-94.194316,"R,Microsoft-Office"
,Sr Data Analyst (Analytic Cons 5),Wells Fargo,0,,"37.2262796,",-95.7063467,"SQL,R,Hadoop,Big-Data,Data-Warehouse,Data-Analysis"
,Senior Data Analyst,Health Current,"Phoenix, AZ 85014",,"33.4925144,",-112.0645807,"SQL,R,Tableau,Microsoft-Office"
,Sr Business Process Analyst,TriWest Healthcare Alliance,0,,"33.630692,",-112.1192591,"SQL,R,Tableau"
,Sr. Data Analyst/Reporting Manager - Vice President,Union Bank,0,,"38.92113519999999,",-94.6318917,"SQL,R,Java"
,"Associate Analyst, Quality Control Microbiology (2nd shift)",Celgene,"Phoenix, AZ 85043 (Estrella area)",,"32.8933472,",-117.2235906,R
,Senior Agile PLM Technical Analyst,W.L. Gore,"Flagstaff, AZ 86004",,"37.3723762,",-121.9448197,"SQL,R,Java,Linux"
,Senior Business Analyst,CopperPoint Insurance Companies,"Phoenix, AZ 85003",,"33.4833885,",-112.0700687,R
,Med D Claims Audit Analyst,CVS Health,"Scottsdale, AZ",,"40.4324635,",-79.7951908,R
,Grievance Resolutions Analyst Medicare Ops Med D,CVS Health,"Scottsdale, AZ",,"40.4324635,",-79.7951908,R
,Analytic Consultant 3,Wells Fargo Bank,"Chandler, AZ 85244",,"37.693507,",-97.2626093,"SQL,R,SAS,Oracle,Data-Warehouse"
,Language Data Analyst,TransPerfect,"Tempe, AZ 85284",,"32.7816486,",-96.796842,"R,AI"
,Environmental Data Analyst,Haley & Aldrich,0,,"42.3844156,",-71.0682285,"SQL,R"
,Sensor Data Analyst,TuSimple,"Tucson, AZ 85745",,"32.0926114,",-110.7898068,"Python,R,AI"
,Analyst - Ops,MAXIMUS,0,,"37.6989117,",-97.4438698,R
,Data Analyst IV,Arizona Complete Health,0,,"33.4575599,",-112.0283073,"SQL,R,Microsoft-Office"
,Associate Business Analyst - FacilitySource,CBRE,0,,"37.6977254,",-97.2999387,R
,Data Analyst,loanDepot,0,,"33.0789744,",-96.8089796,"Python,SQL,R,Tableau"
,Facilities Management Data Analyst,CBRE,0,,"37.6977254,",-97.2999387,"R,Tableau"
,Data Warehouse Analyst,Televerde,0,,"33.422456,",-111.981709,"SQL,R,NoSQL,Data-Warehouse"
,HEDIS/QI Data Analyst,Blue Cross Blue Shield of Arizona,0,,"33.5583276,",-112.1111212,"Python,SQL,R,Tableau,SAS"
,"Associate Director, Data Science - Custom Analytics",PRA Health Sciences,United States,,"38.952607,",-94.776349,"SQL,R,SAS,Data-Analysis"
,Compliance Analyst II,USAA,"Phoenix, AZ 85003",,"39.0213207,",-96.8212012,"R,Microsoft-Office"
,Grievance Resolution Analyst,CVS Health,"Scottsdale, AZ",,"40.4324635,",-79.7951908,R
,Procurement Analyst,Republic Services,"Scottsdale, AZ 85260 (North Scottsdale area)",,"37.2141258,",-95.5772066,"SQL,R"
,Risk Business Analyst,ITL USA,"Phoenix, AZ",,"33.6722326,",-117.8606401,R
,Senior SAP HR Business Analyst,Sigma,"Phoenix, AZ",,"38.692243,",-90.422373,R
,Data Analyst- Relocation to Saudi Arabia,Saudi Aramco,United States,,"40.76,",-73.973509,"Python,SQL,R,Java,Tableau,Oracle"
,Quality Analyst Sr,"QTC Management, Inc.",United States,,"34.1090729,",-117.8245735,R
,Sr Proposal Analyst,Raytheon,"Tucson, AZ 85718",,"34.6086396,",-98.413282,"R,Microsoft-Office"
,"CAO Data Strategy, Governance and Business Intelligence, Rep...",JP Morgan Chase,0,,"36.1485901,",-95.990614,"Python,SQL,R,Tableau,Big-Data"
,Procurement Analyst,Republic Services,0,,"37.2141258,",-95.5772066,"SQL,R"
,Metrics Data Analytics Specialist,Inserso,0,,"38.9140677,",-77.228596,"SQL,R,Microsoft-Office"
,Procurement Operations Analyst - ALL ARIZONA OPPORTUNITIES,"Amazon.com Services, Inc.",0,,,,"R,AI,Microsoft-Office"
,HR Trending & Analytics Business Analyst,Intel,0,,"30.2626686,",-97.7933179,"Python,SQL,R,Tableau"
,"Data Analytics Analyst, Associate",MUFG,0,,"29.7576377,",-95.3689383,"SQL,R,Tableau,SAS,Oracle"
,Prescription Benefits Analyst II (prescription benefits expe...,Blue Cross Blue Shield of Arizona,0,,"33.5583276,",-112.1111212,R
,Procurement Operations Analyst,"Amazon.com Services, Inc.",0,,,,"R,AI,Microsoft-Office"
,Business Analyst II,Conduent,0,,"29.7018059,",-95.5181394,"SQL,R"
,Director Data Analytics,Park Computer Systems Inc,"Tempe, AZ",,"37.5214359,",-121.9939188,R
,Senior Supply Chain Analyst,Republic Services,"Scottsdale, AZ 85260 (North Scottsdale area)",,"37.2141258,",-95.5772066,R
,Supply Chain Analyst - Phoenix,Sigma Alimentos,0,,"28.656649,",-106.0558943,"R,Data-Analysis,Microsoft-Office"
,Marketing Data Science Analyst,Grand Canyon Education,0,,"33.5107835,",-112.1156125,"Python,SQL,R,Tableau,SAS,MATLAB"
,Senior Business Analyst,Conduent,0,,"29.7018059,",-95.5181394,"SQL,R"
,Senior Business Analyst - Pharmacy Shipping and Logisitics,Humana,0,,"37.1581381,",-93.2831038,"SQL,R,Tableau,SAS"
,Business Analyst II,Arizona Complete Health,0,,"33.4575599,",-112.0283073,
,HRIS Data Analyst Senior,Maricopa Community Colleges,0,88847,"33.412936,",-111.9758056,R
,"Business Analyst, Ring","Amazon.com Services, Inc.",0,,,,R
,Supply Chain Data Analysis,WARE MANUFACTURING,0,,"33.434101,",-112.143655,"R,AI,Microsoft-Office"
,Senior Quality Management Data Analyst - SHCN,Steward Health Care Network,0,,"42.30065889999999,",-71.2180995,"SQL,R,Tableau,SAS,Microsoft-Office"
,Senior Quality Management Data Analyst - SHCN,Health Choice,0,,"35.5306983,",-97.5818729,"SQL,R,Tableau,SAS,Microsoft-Office"
,Oracle HCM Business Analyst,TPI Composites,"Scottsdale, AZ 85261",,"41.7496015,",-71.2698487,"R,Oracle"
,Supply Chain Rotational Analyst,PETSMART,0,,"36.2880269,",-95.8465844,R
,BUSINESS ANALYST,Arizona Health Care Cost Containment System,0,48738,"33.4467061,",-112.0633794,"R,Microsoft-Office"
,Business Analyst I,Republic Services,0,,"37.2141258,",-95.5772066,"SQL,R"
,Meta Data Analyst II,Discount Tire Corporate Careers,0,,"33.670491,",-111.924635,"R,Microsoft-Office"
,Sr. SAP HCM Business Analyst,Sigma Alimentos,0,,"28.656649,",-106.0558943,R
,BUSINESS ANALYST,State of Arizona,0,77500,"34.0489281,",-111.0937311,R
,Lead Data Analyst,Bills.com,0,,"37.4508318,",-122.1147212,"R,Tableau"
,Senior Business Analyst,CopperPoint Mutual Insurance Company,"Phoenix, AZ",,"32.2863254,",-110.9593646,R
,Jr. Business Analyst,"CGI Group, Inc.",0,,"33.355946,",-111.974133,R
,Senior Quality Management Data Analyst - SHCN,Steward Health Care,0,,"32.7902774,",-96.7995148,"SQL,R,Tableau,SAS,Microsoft-Office"
,Senior Salesforce Business Analyst,Kforce,"Chandler, AZ 85224",,"32.957903,",-96.82291,R
,Sales Forecast Analyst,Blue Buffalo Co. Ltd Corporate,0,,"41.1898608,",-73.4323142,"R,Tableau"
,Business Analyst,Rare Labs,"Scottsdale, AZ 85255",,"33.6981989,",-111.8954742,"R,Microsoft-Office"
,Business Analyst,LAZ Parking,0,,"32.7845566,",-96.8052501,"Python,SQL,R,Tableau,SAS"
,Strategic Analyst,DriveTime,0,,"36.0983893,",-95.8859076,"SQL,R,Tableau"
,Business Analyst,Toll Brothers,0,,"32.9191619,",-97.100524,R
,"Senior Data Analyst - Phoenix, AZ",Freeport-McMoRan Copper & Gold,0,,"32.6989433,",-108.1290797,"Python,SQL,R,Hadoop,Java,Hive,Big-Data"
,Business Analyst,U-Haul,0,,"37.0358661,",-95.6368408,R
,Market Intelligence Analyst,"PulteGroup, Inc",0,,"42.5834608,",-83.2353936,"R,Tableau,Microsoft-Office"
,Senior Data Application Analyst,PETSMART,0,,"36.2880269,",-95.8465844,"SQL,R"
,Business Analyst,SOLON Corporation,"Phoenix, AZ",,"33.46451080000001,",-112.0824286,R
,Principal Dynamics AX Business Analyst,Matrix Resources,"Chandler, AZ",,"33.3716445,",-86.8017119,R
,Senior Business Analyst,GoDaddy,0,,"42.041069,",-91.674411,"Python,SQL,R,Hadoop,Spark,Tableau,Hive,Microsoft-Office"
,Senior Business Analyst,Connected Vehicle Optimization,"Phoenix, AZ",,,,R
,Operations Analyst,Valleywise Health,"Phoenix, AZ",,"33.4573098,",-112.0261191,R
,Logistics & Operations Analyst,Conestoga Energy,0,,"37.9598272,",-100.8372021,R
,WFM Real-Time Analyst,"Amazon.com Services, Inc.",0,,,,R
,Business Analyst,Synchronoss,0,,"40.58287430000001,",-74.6118021,"SQL,R,Hadoop"
,Data Governance Analyst,Avani Technology Solutions Inc,0,,"43.1786129,",-77.681247,"R,Data-Analysis"
,Business Analyst,Foresight Intelligence,0,,"33.6204098,",-111.9286278,"SQL,R"
,Marketing Analyst,Best Western Hotels & Resorts,0,,"33.5278439,",-112.0281927,"Python,SQL,R,AWS,Oracle"
,"Business Analyst, Senior",University of Arizona,0,52000,"32.2318851,",-110.9501094,"SQL,R"
,Senior Financialforce PSA Consultant / Business Analyst - Re...,Platform 6 Ltd,United States,140000,"52.5070312,",-0.4152382,"R,Java"
3.7,Intelligence Analyst Supporting the DEA,Forfeiture Support Associates,0,,"39.0600726,",-77.4623516,"R,AI"
3.5,Clinical Data Analyst,Gila River Health Care,0,,"33.0730306,",-111.7590818,R
4.6,HRIS Business Analyst,"City of Glendale, AZ",0,75129,"33.5386523,",-112.1859866,"SQL,R,Microsoft-Office"
4.2,Management and Program Analyst,US Department of the Interior,0,61163.5,"38.8945058,",-77.0425503,R
3.7,Jr. Business Analyst V (Job 2299),Arizona Supreme Court,0,52990,"33.4474437,",-112.0924193,R
2.7,Senior Business Analyst,Watermark Retirement Communities,0,,"32.3161948,",-111.0105015,"SQL,R"
3.5,Senior Business Analyst,Magellan Health,0,,"38.747115,",-90.4657974,R
3.2,"Data Analyst III (SQL,VBA, MicroStrategy,SAS)",Envolve,0,,"32.92794060000001,",-96.8439136,"SQL,R,SAS,Microsoft-Office"
3.1,Organizational Development Analyst,Sprouts Farmers Market,0,,"36.2943485,",-95.8260262,R
4.3,Bioinformatics Analyst,University of Arizona,0,60000,"32.2318851,",-110.9501094,"Python,R,Java,C/C++"
3,Business Analyst,LoanCare Seller Finance,0,,"36.8340811,",-76.0978933,R
3.2,Business Analyst I,Republic Services,0,,"37.2141258,",-95.5772066,"SQL,R"
3.8,Technical Analyst II-III (EDW/ Data Lake),Blue Cross Blue Shield of Arizona,0,,"33.5583276,",-112.1111212,"SQL,R,Hadoop,Spark,Tableau"
,Marketing Analyst,Best Western Park Crest,"Phoenix, AZ",,"36.5906936,",-121.8968989,"Python,SQL,R,AWS,Oracle"
4.1,Rotating Business Analyst,SRP,0,,"33.4119827,",-111.5487729,R
3.9,Planning Research Analyst,Maricopa Community Colleges,0,59960,"33.412936,",-111.9758056,"SQL,R,Tableau,SAS,Data-Analysis"
3.9,Entry Level Business Analyst - HRIS,ON Semiconductor,0,,"33.4636186,",-111.9701255,"R,Oracle"
3.2,Business Analyst,Jonas Software,0,,"43.8474094,",-79.3302727,R
,Data Analyst / Reports Developer,Nivas Technologies,"Phoenix, AZ",,,,"SQL,R,Oracle"
3,Senior Business Analyst,Meritage Homes Corporation,0,,"33.278745,",-96.611608,R
3,Financial Analyst,Harvest Health and Recreation,0,,"33.4300391,",-111.9549506,"R,Microsoft-Office"
3.1,Schematics Analyst,Sprouts Farmers Market,0,,"36.2943485,",-95.8260262,R
,Report Developer/Data Analyst,Gould Intelligent,"Phoenix, AZ 85053",,,,"SQL,R,Tableau"
3.7,Compensation Analyst,Banner Health,0,,"40.6123753,",-103.221794,R
2.4,Business Analyst,BizFlow Corporation,0,,"38.860689,",-77.216256,R
3.6,Business Operations Analyst Senior,Arizona Public Service,0,,"32.8846,",-97.242442,R
3.3,Senior Business Technical Analyst,Circle K,0,,"36.7515862,",-95.9879588,"SQL,R,Azure"
3.9,Business Analyst II,Silicon Valley Bank,0,,"32.9390565,",-96.8229326,R
3.8,Senior Agile PLM Technical Analyst,W. L. Gore & Associates,0,,"38.500934,",-90.055862,"SQL,R,Java,Linux"
3.8,Business Analyst - FacilitySource,CBRE,0,,"37.6977254,",-97.2999387,"R,Microsoft-Office"
4.3,Business Intelligence Associate,Arizona State University,0,52300,"33.4242399,",-111.9280527,"SQL,R,Java,Tableau,Data-Analysis"
3,Junior Business Analyst,Steward Health Care Network,0,,"42.30065889999999,",-71.2180995,R
4,Configuration Analyst II/III-Data Manager,Raytheon,0,,"34.6086396,",-98.413282,"R,Microsoft-Office"
3.6,Agile Business Analyst - Phoenix,"World Wide Technology, Inc.",0,,"38.7901154,",-90.0784728,R
3.9,"Strategic Business Analyst (SAS/SQL) - Tempe, AZ",Chase Bank,0,,"36.1532442,",-95.9891689,"SQL,R,SAS,Oracle"
3.7,Technical Data Analyst (Business Systems Consultant 4),Wells Fargo,0,,"37.2262796,",-95.7063467,"R,AI"
3.2,Junior Business Analyst,Health Choice,0,,"35.5306983,",-97.5818729,R
3.4,Business Analyst - Consultant,CVS Health,0,,"40.4324635,",-79.7951908,"R,Microsoft-Office"
4.3,"Coordinator, Data Research",University of Arizona,0,,"32.2318851,",-110.9501094,R
3.7,Business Analyst/Wholesale and Wealth Investment Technology/...,Wells Fargo,0,,"37.2262796,",-95.7063467,R
4.4,Management and Program Analyst,US Department of the Army,0,85787,"34.6645843,",-98.4156381,"R,Data-Analysis"
3.6,Freight Business Intelligence Analyst,U-Haul,0,,"37.0358661,",-95.6368408,Tableau
4.3,Business Analyst,University of Arizona,0,40750,"32.2318851,",-110.9501094,"SQL,R,Oracle,Microsoft-SQL-Server"
3.5,Business Analyst Sr. - Vice President,MUFG,0,,"29.7576377,",-95.3689383,"R,SAS,Oracle,Microsoft-Office"
3.8,Government Health Consulting Informatics Data Analyst Summer...,"Marsh & McLennan Companies, Inc.",0,,"40.7761584,",-74.4713884,"SQL,R,SAS"
4.1,Performance Management MIS Analyst,American Express,0,,"34.609619,",-98.4454712,"SQL,R,Tableau,SAS,Big-Data"
3.9,Strategic Business Analyst,Stryker,0,,"42.2295946,",-85.5394106,R
3.2,Business Analyst,Verra Mobility,0,,"33.4359101,",-111.8573813,R
3,Benefits Analyst,"International Cruise & Excursions, Inc. (ICE)",0,,"33.548536,",-111.8766197,R
3.6,Transportation Analyst,"Amazon.com Services, Inc.",0,,,,"SQL,R"
3.4,Business Analyst,"OPENTECH ALLIANCE, INC.",0,,"33.567375,",-112.113039,R
3.4,Fraud Detection Analyst,PSCU,0,,"36.3645384,",-95.8388766,"R,SAS"
3,"Senior Business Analyst, Billing & OSS",Iridium Satellite LLC,0,,"33.3484044,",-111.9015635,R
3.6,Sr. Analyst - Sales Operations,"United Rentals, Inc.",0,,"36.7277504,",-95.9021132,R
3.8,Sr Business Analyst - FacilitySource,CBRE,0,,"37.6977254,",-97.2999387,R
,Business Analyst With Healthcare Experience,Providge Consulting,"Phoenix, AZ",,"38.8826504,",-77.1180474,R
4,"Senior Analyst, IT - Common Services",Hawaiian Airlines,0,,"33.4356456,",-112.008329,"SQL,R,SAS,AWS,Azure"
3.7,Employee Services Center Business Analyst,Albertsons Companies,0,,"33.7521169,",-96.5377483,R
4,Principal Config Analyst-Data Manager,Raytheon,0,,"34.6086396,",-98.413282,"R,Microsoft-Office"
4.1,2020 Summer Internship - MIS Data Analyst/Scientist - Phoeni...,Freeport-McMoRan Copper & Gold,0,,"32.6989433,",-108.1290797,"Python,SQL,R,Azure,Microsoft-Office"
4.5,Director of Data Analytics (2 Positions Open),Bills.com,0,,"37.4508318,",-122.1147212,R
3.2,Business Analyst II,DXC,0,,"35.0417332,",-92.4312902,R
3.3,Quality Assurance Analyst,Equality Health,0,,"33.442299,",-112.069732,"SQL,R"
3.6,Associate HRIS Analyst,PETSMART,0,,"36.2880269,",-95.8465844,R
3.6,Sr. Business Analyst,Softvision,0,,"33.7914823,",-84.3865289,R
3.7,Analytic Consultant 4 - Analytic Quality Review (AQR),Wells Fargo,0,,"37.2262796,",-95.7063467,"SQL,R,SAS"
3.9,Business Analyst - GRC Archer,Cognizant Technology Solutions,0,,"36.3370104,",-94.2215798,"SQL,R,Microsoft-Office"
,Data Analyst,Nuvei,"Scottsdale, AZ",,"33.069489,",-96.797928,"SQL,R"
3.5,"Analyst, Service Excellence","Accolade, Inc.",0,,"33.9474052,",-84.2290786,R
3.8,Quality Assurance Analyst,General Dynamics Information Technology,0,,"30.1665913,",-85.754776,R
3,Business Intelligence Analyst (actuary team),IAT Insurance Group,0,,"35.7936769,",-78.6616345,"SQL,R"
4,"Business Analyst, Service Now - FOX Technology",Fox Corporation,0,,"36.1028738,",-95.8651189,R
