skills1,skills2,rel
Go,PeopleSoft,0.017241379
Go,Social Media Management,0.00862069
Go,Workday,0.004310345
Go,Customer Service,0.00862069
Go,FTP,0.00862069
Go,ITIL,0.004310345
Go,Application Support,0.021551724
Go,Clinical Research,0.004310345
Go,Google Suite,0.00862069
Go,Managed Care,0.017241379
Go,SSL,0.004310345
Go,Salesforce Marketing Cloud,0.004310345
Go,UX,0.021551724
Go,CPA,0.00862069
Go,Ant,0.004310345
Go,ICD-10,0.004310345
Go,VersionOne,0.00862069
Go,GAAP,0.00862069
Go,IAT,0.00862069
Go,Marketo,0.004310345
Go,Oracle EBS,0.004310345
Go,Process Engineering,0.004310345
Go,ACH,0.030172414
Go,Adobe Acrobat,0.00862069
Go,Drupal,0.00862069
Go,Magento,0.004310345
Go,RN,0.00862069
Go,Regulatory Reporting,0.00862069
Go,WordPress,0.004310345
Go,Android,0.021551724
Go,Conflict Management,0.004310345
Go,Genetics,0.004310345
Go,Google Search Console,0.00862069
Go,Payroll,0.004310345
Go,Public Relations,0.004310345
Go,SEO,0.025862069
CSS,Python,0.025862069
CSS,SQL,0.038793103
CSS,Machine Learning,0.004310345
CSS,R,0.056034483
CSS,Hadoop,0.004310345
CSS,Spark,0.004310345
CSS,Java,0.034482759
CSS,Tableau,0.021551724
CSS,SAS,0.004310345
CSS,Big Data,0.00862069
CSS,Scala,0.004310345
CSS,Oracle,0.017241379
CSS,Data Warehouse,0.004310345
CSS,Linux,0.00862069
CSS,AI,0.004310345
CSS,Azure,0.004310345
CSS,Microsoft Office,0.00862069
CSS,Git,0.00862069
CSS,Excel,0.021551724
CSS,JavaScript,0.030172414
CSS,MySQL,0.004310345
CSS,Data Science,0.004310345
CSS,Project Management,0.00862069
CSS,Business Intelligence,0.012931034
CSS,S3,0.004310345
CSS,C#,0.00862069
CSS,Informatica,0.00862069
CSS,Power BI,0.004310345
CSS,Teradata,0.00862069
CSS,REST,0.004310345
CSS,Splunk,0.004310345
CSS,Marketing,0.004310345
CSS,JSON,0.004310345
CSS,Data Management,0.004310345
CSS,XML,0.012931034
CSS,PHP,0.004310345
CSS,HTML5,0.017241379
CSS,QlikView,0.004310345
CSS,Analysis Skills,0.004310345
CSS,Visio,0.00862069
CSS,CI,0.004310345
CSS,DB2,0.004310345
CSS,Go,0.017241379
CSS,GIS,0.004310345
CSS,Angular,0.00862069
CSS,Google Analytics,0.00862069
CSS,Node.js,0.00862069
CSS,React,0.00862069
CSS,SOAP,0.004310345
CSS,Omniture,0.00862069
CSS,UI,0.012931034
CSS,Workday,0.004310345
CSS,Tomcat,0.004310345
CSS,Managed Care,0.004310345
CSS,UX,0.004310345
CSS,Drupal,0.004310345
CSS,Magento,0.004310345
CSS,RN,0.00862069
CSS,Regulatory Reporting,0.004310345
CSS,WordPress,0.017241379
CSS,Conflict Management,0.004310345
CSS,Google Search Console,0.004310345
CSS,SEO,0.004310345
Microsoft Word,Python,0.004310345
Microsoft Word,SQL,0.004310345
Microsoft Word,R,0.038793103
Microsoft Word,Tableau,0.004310345
Microsoft Word,SAS,0.004310345
Microsoft Word,Excel,0.038793103
Microsoft Word,Data Science,0.004310345
Microsoft Word,Data Management,0.004310345
Microsoft Word,QlikView,0.004310345
Microsoft Word,Visio,0.00862069
Microsoft Word,CI,0.004310345
Microsoft Word,Go,0.004310345
Microsoft Word,SharePoint,0.004310345
Microsoft Word,Information Security,0.004310345
Microsoft Word,Accounting,0.00862069
Microsoft Word,Operations Research,0.004310345
Microsoft Word,PeopleSoft,0.004310345
Microsoft Word,Managed Care,0.004310345
Microsoft Word,Process Improvement,0.004310345
Pentaho,Python,0.004310345
Pentaho,SQL,0.004310345
Pentaho,R,0.004310345
Pentaho,Tableau,0.004310345
Pentaho,Oracle,0.004310345
Pentaho,Excel,0.004310345
Pentaho,MySQL,0.004310345
Pentaho,C#,0.004310345
Pentaho,PHP,0.004310345
Pentaho,PL/SQL,0.004310345
GIS,Python,0.030172414
GIS,SQL,0.030172414
GIS,R,0.043103448
GIS,Tableau,0.017241379
GIS,SAS,0.012931034
GIS,AWS,0.004310345
GIS,Oracle,0.004310345
GIS,Linux,0.004310345
GIS,Microsoft Office,0.00862069
GIS,Excel,0.034482759
GIS,SPSS,0.012931034
GIS,Data Science,0.004310345
GIS,Business Intelligence,0.004310345
GIS,S3,0.004310345
GIS,Power BI,0.004310345
GIS,STATA,0.004310345
GIS,Business Analysis,0.004310345
GIS,Visio,0.004310345
GIS,Go,0.004310345
GIS,CSS,0.004310345
GIS,Google Analytics,0.004310345
GIS,Accounting,0.004310345
GIS,Omniture,0.004310345
GIS,Telecommunication,0.004310345
GIS,Workday,0.004310345
GIS,PostGIS,0.004310345
SVN,SQL,0.004310345
SVN,R,0.004310345
SVN,Git,0.004310345
SVN,Perl,0.004310345
SVN,Splunk,0.004310345
SVN,Jenkins,0.004310345
SVN,Kubernetes,0.004310345
SVN,Chef,0.004310345
SharePoint,Python,0.012931034
SharePoint,SQL,0.051724138
SharePoint,R,0.094827586
SharePoint,Tableau,0.021551724
SharePoint,SAS,0.021551724
SharePoint,Oracle,0.004310345
SharePoint,Microsoft SQL Server,0.00862069
SharePoint,Microsoft Office,0.025862069
SharePoint,Excel,0.081896552
SharePoint,Software Development,0.00862069
SharePoint,.Net,0.00862069
SharePoint,Project Management,0.00862069
SharePoint,Business Intelligence,0.012931034
SharePoint,C#,0.012931034
SharePoint,Microsoft Access,0.004310345
SharePoint,Splunk,0.004310345
SharePoint,Marketing,0.012931034
SharePoint,SDLC,0.004310345
SharePoint,Alteryx,0.004310345
SharePoint,Visual Basic,0.00862069
SharePoint,T-SQL,0.004310345
SharePoint,Visio,0.038793103
SharePoint,PL/SQL,0.004310345
SharePoint,CI,0.021551724
SharePoint,Microsoft Word,0.004310345
SharePoint,Crystal Reports,0.004310345
SharePoint,Information Security,0.004310345
SharePoint,Kanban,0.00862069
SharePoint,Lean,0.004310345
SharePoint,UI,0.00862069
SharePoint,Microsoft Project,0.004310345
SharePoint,Six Sigma,0.004310345
SharePoint,VersionOne,0.00862069
SharePoint,Business Management,0.004310345
Angular,Python,0.00862069
Angular,SQL,0.012931034
Angular,R,0.012931034
Angular,Java,0.012931034
Angular,Tableau,0.00862069
Angular,Big Data,0.004310345
Angular,AWS,0.004310345
Angular,Oracle,0.004310345
Angular,Data Warehouse,0.004310345
Angular,Linux,0.004310345
Angular,Azure,0.004310345
Angular,Git,0.004310345
Angular,Excel,0.004310345
Angular,JavaScript,0.00862069
Angular,HBase,0.004310345
Angular,MongoDB,0.004310345
Angular,Business Intelligence,0.004310345
Angular,S3,0.004310345
Angular,C#,0.004310345
Angular,Informatica,0.004310345
Angular,Ruby,0.004310345
Angular,Elasticsearch,0.004310345
Angular,Teradata,0.004310345
Angular,REST,0.00862069
Angular,Jenkins,0.004310345
Angular,XML,0.004310345
Angular,HTML5,0.004310345
Angular,QlikView,0.004310345
Angular,Solr,0.004310345
Angular,DB2,0.004310345
Angular,CSS,0.00862069
Angular,Maven,0.004310345
Angular,Ansible,0.004310345
Angular,Redis,0.004310345
Angular,Lucene,0.004310345
Angular,Node.js,0.004310345
Angular,React,0.004310345
Angular,Spring,0.004310345
Angular,SOAP,0.004310345
Angular,UI,0.004310345
Angular,Tomcat,0.004310345
Angular,Bootstrap,0.004310345
Angular,SSL,0.004310345
Confluence,Python,0.00862069
Confluence,SQL,0.025862069
Confluence,R,0.025862069
Confluence,Spark,0.004310345
Confluence,Java,0.004310345
Confluence,Tableau,0.00862069
Confluence,Big Data,0.004310345
Confluence,AWS,0.004310345
Confluence,Scala,0.004310345
Confluence,NoSQL,0.004310345
Confluence,Oracle,0.004310345
Confluence,Azure,0.004310345
Confluence,Microsoft Office,0.004310345
Confluence,Excel,0.012931034
Confluence,MySQL,0.004310345
Confluence,Data Science,0.004310345
Confluence,.Net,0.00862069
Confluence,Project Management,0.00862069
Confluence,Business Intelligence,0.004310345
Confluence,S3,0.004310345
Confluence,C#,0.00862069
Confluence,Google Cloud Platform,0.00862069
Confluence,Jira,0.021551724
Confluence,Apache,0.004310345
Confluence,Visio,0.00862069
Confluence,Go,0.00862069
Confluence,Google Analytics,0.004310345
Confluence,Omniture,0.004310345
Confluence,Doubleclick,0.004310345
Confluence,iOS,0.004310345
Confluence,SOX,0.00862069
Confluence,Android,0.004310345
Crystal Reports,Python,0.00862069
Crystal Reports,SQL,0.017241379
Crystal Reports,R,0.021551724
Crystal Reports,Tableau,0.00862069
Crystal Reports,SAS,0.004310345
Crystal Reports,Oracle,0.012931034
Crystal Reports,Data Warehouse,0.004310345
Crystal Reports,AI,0.004310345
Crystal Reports,Microsoft SQL Server,0.004310345
Crystal Reports,Scripting,0.004310345
Crystal Reports,Excel,0.017241379
Crystal Reports,PostgreSQL,0.004310345
Crystal Reports,MySQL,0.004310345
Crystal Reports,SAP,0.004310345
Crystal Reports,Go,0.004310345
Crystal Reports,SharePoint,0.004310345
Crystal Reports,Accounting,0.004310345
Crystal Reports,Epic,0.00862069
Crystal Reports,Quality Management,0.004310345
Crystal Reports,Cerner,0.004310345
Crystal Reports,IDS,0.004310345
Crystal Reports,Payroll,0.004310345
Google Analytics,Python,0.077586207
Google Analytics,SQL,0.112068966
Google Analytics,Machine Learning,0.00862069
Google Analytics,R,0.155172414
Google Analytics,Hadoop,0.004310345
Google Analytics,Spark,0.00862069
Google Analytics,Java,0.012931034
Google Analytics,Tableau,0.11637931
Google Analytics,Hive,0.004310345
Google Analytics,SAS,0.00862069
Google Analytics,AWS,0.00862069
Google Analytics,NoSQL,0.004310345
Google Analytics,Oracle,0.017241379
Google Analytics,Linux,0.00862069
Google Analytics,AI,0.012931034
Google Analytics,Microsoft SQL Server,0.00862069
Google Analytics,TensorFlow,0.004310345
Google Analytics,Kafka,0.004310345
Google Analytics,Data Analysis,0.004310345
Google Analytics,Microsoft Office,0.025862069
Google Analytics,Git,0.004310345
Google Analytics,Excel,0.13362069
Google Analytics,JavaScript,0.012931034
Google Analytics,MySQL,0.017241379
Google Analytics,Perl,0.004310345
Google Analytics,Data Science,0.021551724
Google Analytics,Project Management,0.00862069
Google Analytics,Business Intelligence,0.068965517
Google Analytics,Informatica,0.004310345
Google Analytics,Google Cloud Platform,0.004310345
Google Analytics,Elasticsearch,0.004310345
Google Analytics,Power BI,0.034482759
Google Analytics,Splunk,0.004310345
Google Analytics,Marketing,0.073275862
Google Analytics,Jira,0.017241379
Google Analytics,Data Management,0.004310345
Google Analytics,Apache,0.004310345
Google Analytics,XML,0.004310345
Google Analytics,SAP,0.004310345
Google Analytics,PHP,0.00862069
Google Analytics,Alteryx,0.004310345
Google Analytics,HTML5,0.004310345
Google Analytics,Network,0.00862069
Google Analytics,CI,0.004310345
Google Analytics,Go,0.176724138
Google Analytics,CSS,0.00862069
Google Analytics,GIS,0.004310345
Google Analytics,Confluence,0.004310345
Google Analytics,Digital Marketing,0.017241379
Google Analytics,Accounting,0.00862069
Google Analytics,Marketing Automation,0.004310345
Google Analytics,SaaS,0.00862069
Google Analytics,Management Consulting,0.004310345
Google Analytics,Omniture,0.038793103
Google Analytics,Doubleclick,0.004310345
Google Analytics,iOS,0.004310345
Google Analytics,Social Media Management,0.004310345
Google Analytics,Workday,0.004310345
Google Analytics,FTP,0.004310345
Google Analytics,Salesforce Marketing Cloud,0.004310345
Google Analytics,UX,0.004310345
Google Analytics,CPA,0.004310345
Google Analytics,Marketo,0.004310345
Google Analytics,Adobe Acrobat,0.00862069
Google Analytics,Drupal,0.004310345
Google Analytics,Android,0.004310345
Google Analytics,Google Search Console,0.00862069
Google Analytics,Public Relations,0.004310345
Google Analytics,SEO,0.012931034
Troubleshooting,R,0.00862069
Troubleshooting,Excel,0.00862069
Troubleshooting,SDLC,0.00862069
Troubleshooting,Business Analysis,0.00862069
Troubleshooting,CI,0.00862069
Troubleshooting,Go,0.00862069
Chef,SQL,0.004310345
Chef,R,0.004310345
Chef,Git,0.004310345
Chef,Perl,0.004310345
Chef,Splunk,0.004310345
Chef,Jenkins,0.004310345
Chef,Kubernetes,0.004310345
Chef,SVN,0.004310345
Maven,Python,0.004310345
Maven,SQL,0.00862069
Maven,R,0.00862069
Maven,Java,0.004310345
Maven,Tableau,0.004310345
Maven,SAS,0.004310345
Maven,AWS,0.004310345
Maven,Azure,0.004310345
Maven,Excel,0.004310345
Maven,HBase,0.004310345
Maven,MongoDB,0.004310345
Maven,Ruby,0.004310345
Maven,Elasticsearch,0.004310345
Maven,REST,0.004310345
Maven,Jenkins,0.004310345
Maven,Solr,0.004310345
Maven,Network,0.004310345
Maven,Angular,0.004310345
Maven,Ansible,0.004310345
Maven,Redis,0.004310345
Maven,Lucene,0.004310345
Maven,Spring,0.004310345
Maven,Bootstrap,0.004310345
Maven,SSL,0.004310345
System Design,R,0.004310345
System Design,Oracle,0.004310345
System Design,Excel,0.004310345
System Design,Business Analysis,0.004310345
System Design,Go,0.004310345
System Design,PMP,0.004310345
System Design,CPA,0.004310345
System Design,Oracle EBS,0.004310345
Ansible,Python,0.004310345
Ansible,SQL,0.004310345
Ansible,R,0.004310345
Ansible,Java,0.004310345
Ansible,Tableau,0.004310345
Ansible,AWS,0.004310345
Ansible,Azure,0.004310345
Ansible,HBase,0.004310345
Ansible,MongoDB,0.004310345
Ansible,Ruby,0.004310345
Ansible,Elasticsearch,0.004310345
Ansible,REST,0.004310345
Ansible,Jenkins,0.004310345
Ansible,Solr,0.004310345
Ansible,Angular,0.004310345
Ansible,Maven,0.004310345
Ansible,Redis,0.004310345
Ansible,Lucene,0.004310345
Ansible,Spring,0.004310345
Ansible,Bootstrap,0.004310345
Ansible,SSL,0.004310345
PowerShell,Python,0.00862069
PowerShell,SQL,0.021551724
PowerShell,R,0.021551724
PowerShell,Tableau,0.00862069
PowerShell,Microsoft SQL Server,0.00862069
PowerShell,Microsoft Office,0.00862069
PowerShell,Excel,0.00862069
PowerShell,C#,0.00862069
PowerShell,Informatica,0.004310345
PowerShell,Go,0.004310345
PowerShell,Accounting,0.00862069
PowerShell,UX,0.004310345
PowerShell,Windows,0.00862069
Redis,Python,0.004310345
Redis,SQL,0.004310345
Redis,R,0.004310345
Redis,Java,0.004310345
Redis,Tableau,0.004310345
Redis,AWS,0.004310345
Redis,Azure,0.004310345
Redis,HBase,0.004310345
Redis,MongoDB,0.004310345
Redis,Ruby,0.004310345
Redis,Elasticsearch,0.004310345
Redis,REST,0.004310345
Redis,Jenkins,0.004310345
Redis,Solr,0.004310345
Redis,Angular,0.004310345
Redis,Maven,0.004310345
Redis,Ansible,0.004310345
Redis,Lucene,0.004310345
Redis,Spring,0.004310345
Redis,Bootstrap,0.004310345
Redis,SSL,0.004310345
Lucene,Python,0.004310345
Lucene,SQL,0.004310345
Lucene,R,0.004310345
Lucene,Java,0.004310345
Lucene,Tableau,0.004310345
Lucene,AWS,0.004310345
Lucene,Azure,0.004310345
Lucene,HBase,0.004310345
Lucene,MongoDB,0.004310345
Lucene,Ruby,0.004310345
Lucene,Elasticsearch,0.004310345
Lucene,REST,0.004310345
Lucene,Jenkins,0.004310345
Lucene,Solr,0.004310345
Lucene,Angular,0.004310345
Lucene,Maven,0.004310345
Lucene,Ansible,0.004310345
Lucene,Redis,0.004310345
Lucene,Spring,0.004310345
Lucene,Bootstrap,0.004310345
Lucene,SSL,0.004310345
Digital Marketing,Python,0.017241379
Digital Marketing,SQL,0.021551724
Digital Marketing,Machine Learning,0.004310345
Digital Marketing,R,0.038793103
Digital Marketing,Hadoop,0.004310345
Digital Marketing,Spark,0.00862069
Digital Marketing,Java,0.00862069
Digital Marketing,Tableau,0.030172414
Digital Marketing,Hive,0.004310345
Digital Marketing,SAS,0.004310345
Digital Marketing,Big Data,0.004310345
Digital Marketing,AWS,0.004310345
Digital Marketing,Oracle,0.00862069
Digital Marketing,Linux,0.004310345
Digital Marketing,AI,0.00862069
Digital Marketing,Microsoft Office,0.017241379
Digital Marketing,Excel,0.034482759
Digital Marketing,JavaScript,0.00862069
Digital Marketing,Data Science,0.004310345
Digital Marketing,Project Management,0.00862069
Digital Marketing,Business Intelligence,0.012931034
Digital Marketing,Informatica,0.004310345
Digital Marketing,Power BI,0.00862069
Digital Marketing,Marketing,0.038793103
Digital Marketing,Jira,0.00862069
Digital Marketing,Data Management,0.00862069
Digital Marketing,SAP,0.00862069
Digital Marketing,Alteryx,0.004310345
Digital Marketing,Network,0.004310345
Digital Marketing,CI,0.00862069
Digital Marketing,Go,0.017241379
Digital Marketing,Google Analytics,0.017241379
Digital Marketing,Accounting,0.00862069
Digital Marketing,Omniture,0.004310345
Digital Marketing,UI,0.004310345
Digital Marketing,CPA,0.00862069
Digital Marketing,Adobe Acrobat,0.00862069
Node.js,Python,0.00862069
Node.js,SQL,0.004310345
Node.js,Machine Learning,0.004310345
Node.js,R,0.00862069
Node.js,Hadoop,0.004310345
Node.js,Spark,0.004310345
Node.js,Java,0.00862069
Node.js,Tableau,0.004310345
Node.js,Big Data,0.00862069
Node.js,Scala,0.004310345
Node.js,Data Warehouse,0.004310345
Node.js,Linux,0.004310345
Node.js,Azure,0.004310345
Node.js,JavaScript,0.00862069
Node.js,Business Intelligence,0.004310345
Node.js,C#,0.00862069
Node.js,Informatica,0.004310345
Node.js,HTML5,0.004310345
Node.js,QlikView,0.004310345
Node.js,CSS,0.00862069
Node.js,Angular,0.004310345
Node.js,React,0.004310345
Salesforce CRM,Python,0.004310345
Salesforce CRM,SQL,0.004310345
Salesforce CRM,R,0.00862069
Salesforce CRM,Tableau,0.004310345
Salesforce CRM,Oracle,0.004310345
Salesforce CRM,Microsoft Office,0.004310345
Salesforce CRM,Excel,0.00862069
Salesforce CRM,Go,0.004310345
React,Python,0.00862069
React,SQL,0.00862069
React,Machine Learning,0.004310345
React,R,0.017241379
React,Hadoop,0.004310345
React,Spark,0.004310345
React,Java,0.012931034
React,Tableau,0.004310345
React,Big Data,0.004310345
React,Scala,0.004310345
React,Oracle,0.004310345
React,Azure,0.004310345
React,Git,0.00862069
React,Excel,0.00862069
React,JavaScript,0.00862069
React,S3,0.004310345
React,C#,0.004310345
React,Teradata,0.004310345
React,REST,0.004310345
React,Marketing,0.004310345
React,JSON,0.004310345
React,XML,0.004310345
React,SAP,0.004310345
React,Alteryx,0.004310345
React,HTML5,0.00862069
React,PL/SQL,0.004310345
React,DB2,0.004310345
React,Go,0.004310345
React,CSS,0.00862069
React,Angular,0.004310345
React,Node.js,0.004310345
React,SOAP,0.004310345
React,Epic,0.004310345
React,UI,0.004310345
React,PeopleSoft,0.004310345
React,Tomcat,0.004310345
TFS,R,0.004310345
TFS,Excel,0.004310345
TFS,PMP,0.004310345
Information Security,Python,0.004310345
Information Security,SQL,0.004310345
Information Security,R,0.012931034
Information Security,Java,0.004310345
Information Security,Linux,0.004310345
Information Security,Excel,0.012931034
Information Security,Data Science,0.004310345
Information Security,Ruby,0.004310345
Information Security,Splunk,0.004310345
Information Security,Data Management,0.004310345
Information Security,QlikView,0.004310345
Information Security,Go,0.00862069
Information Security,Microsoft Word,0.004310345
Information Security,SharePoint,0.004310345
Management Experience,Python,0.004310345
Management Experience,SQL,0.004310345
Management Experience,R,0.00862069
Management Experience,Tableau,0.004310345
Management Experience,Excel,0.00862069
Management Experience,Data Science,0.004310345
Management Experience,Project Management,0.004310345
Management Experience,SaaS,0.004310345
Spring,Python,0.004310345
Spring,SQL,0.004310345
Spring,R,0.004310345
Spring,Java,0.004310345
Spring,Tableau,0.004310345
Spring,AWS,0.004310345
Spring,Azure,0.004310345
Spring,HBase,0.004310345
Spring,MongoDB,0.004310345
Spring,Ruby,0.004310345
Spring,Elasticsearch,0.004310345
Spring,REST,0.004310345
Spring,Jenkins,0.004310345
Spring,Solr,0.004310345
Spring,Angular,0.004310345
Spring,Maven,0.004310345
Spring,Ansible,0.004310345
Spring,Redis,0.004310345
Spring,Lucene,0.004310345
Spring,Bootstrap,0.004310345
Spring,SSL,0.004310345
Accounting,Python,0.034482759
Accounting,SQL,0.086206897
Accounting,Machine Learning,0.004310345
Accounting,R,0.284482759
Accounting,Java,0.004310345
Accounting,Tableau,0.064655172
Accounting,SAS,0.012931034
Accounting,AWS,0.004310345
Accounting,Natural Language Processing,0.004310345
Accounting,Oracle,0.021551724
Accounting,Data Warehouse,0.004310345
Accounting,Linux,0.004310345
Accounting,AI,0.00862069
Accounting,Microsoft SQL Server,0.00862069
Accounting,Data Analysis,0.004310345
Accounting,Microsoft Office,0.043103448
Accounting,Excel,0.219827586
Accounting,Data Science,0.004310345
Accounting,Project Management,0.021551724
