job_title,rating,average,company,reviews,location,datepost,lat,lon,skills
Marketing Data Analyst,,0,,,,5,0,0,"Python,SQL,R,Tableau,SAS,Oracle,MATLAB,Microsoft-Office"
Senior Data Analyst,2,0,Ready Responders,6,"New York, NY 10261",5,40.74123595,-73.35669117,
PAYROLL DATA ANALYST,,0,Montefiore Medical Center,1,"Tarrytown, NY 10591",5,41.0762077,-73.8587461,
PAID-Business Analyst Intern,,0,,,,5,0,0,"R,Microsoft-Office"
Business Analyst,,0,,,,5,0,0,"SQL,R"
"Senior Associate, Data & Analytics",,0,KPMG,5,"New York, NY 10154",5,40.7578656,-73.9723107,R
Director of Data Science and Analytics,,0,,,,5,0,0,R
Manager- Workday BA- HCM Stamford,3.9,0,Genpact,4,"New York, NY 10016",5,40.7493074,-73.9794185,"SQL,R"
Data Analyst,3.8,0,ADP,5,"New York, NY 10261",4,40.74123595,-73.35669117,"Python,SQL,R"
Data Analyst,3.7,0,Rocketrip,3,"New York, NY",4,40.7127281,-74.0060152,"Python,Machine-Learning,R,Tableau"
Data Analyst,4.4,0,WorkMarket,20,"New York, NY 10018",4,40.7602435,-74.0028752,
Data Analyst,,0,,,,4,0,0,"Python,SQL,R,Java,Tableau,SAS,AI"
"Associate, Data & Analytics (New York)",3.8,0,BlackRock,465,"New York, NY 10055",4,40.7590925,-73.97363825,SQL
Senior Data Analyst,4.5,0,Misfits Market,2,"New York, NY",4,40.7127281,-74.0060152,"SQL,R"
"Data Associate, Reporting and Analysis (DEADLINE: October 20...",,0,,,,4,0,0,
Associate Sales Operations Analyst (JR1005456),3.6,0,Broadridge,675,"New York, NY 10016",4,40.7493074,-73.9794185,
Business Analyst,3.8,0,Fitch Ratings,99,"New York, NY 10261",4,40.74123595,-73.35669117,"SQL,Tableau"
Product Management Data Coordinator and Analyst,2.8,0,Elk Group International,17,"New York, NY 10001",4,40.72982535,-73.96075198,"R,Microsoft-Office"
Business Analyst,3.5,0,Intercontinental Exchange,96,"New York, NY 10022",4,40.7607161,-73.9669623,
Business Analyst,4.1,0,Estée Lauder Companies,1,"Long Island City, NY 11109",4,40.7415237,-73.9571276,"SQL,R,Tableau"
"Data Analyst, Autism Center & Center for the Developing Brai...",,0,Child Mind Institute,8,"New York, NY 10022",4,40.7607161,-73.9669623,"R,Microsoft-Office"
ICQA Data & Reporting Analyst,,0,"Amazon.com Services, Inc.",39,"Carteret, NJ",4,40.5773266,-74.2282005,"SQL,R"
Contract Analyst,,0,New York City ADMIN FOR CHILDREN'S SVCS,391,"Manhattan, NY",4,40.7896239,-73.9598939,"SQL,R,Tableau,Oracle"
Jr. BI Developer/Analyst Role,,0,,,,4,0,0,R
Business Analyst,3.7,0,Talent,49,"New York, NY 10281",4,40.7127281,-74.0060152,"SQL,R,Tableau,Data-Warehouse"
"2020 Summer Intern - Client Data Science, US",3.8,0,Pacific Investment Management Company LLC,78,"New York, NY",4,40.7127281,-74.0060152,"Python,SQL,R,Tableau,Microsoft-SQL-Server,Microsoft-Office"
"Senior Data Analyst, Pre-Trial Services",3.7,0,CASES,36,"Brooklyn, NY 11201",4,40.6501038,-73.9495823,
IAM Business Analyst,,0,,,,4,0,0,R
Business Analyst,,0,Fitch Ratings,99,"New York, NY",4,40.7127281,-74.0060152,"SQL,R,Microsoft-Office"
"Senior Data Analyst, Pre-Trial Services",,0,CASES,36,"Brooklyn, NY 11201",4,40.6501038,-73.9495823,
IAM Business Analyst,,0,,,,4,0,0,
Grievance and Appeals Analytics and Reporting,,0,,,,4,0,0,"R,Microsoft-Office"
"Risk COO IT Business Analyst, AVP-VP",,0,Credit Suisse,1,"New York, NY 10022",4,40.7607161,-73.9669623,
Data Analyst,,0,,,,4,0,0,R
Sr. Business Intelligence Consultant,,0,,,,4,0,0,"SQL,R,Microsoft-Office"
Business Analyst/Project Manager,,0,,,,4,0,0,"Python,SQL,R,Tableau,Microsoft-Office"
IAM Business Analyst,,0,,,,4,0,0,
"Product Analyst, Data Science",4.3,0,Google,3,"New York, NY 10011",3,40.7127281,-74.0060152,"SQL,R,Hadoop,Tableau"
Data Analyst - ACO,4.2,0,NewYork-Presbyterian Hospital,1,"Manhattan, NY",3,40.7896239,-73.9598939,"SQL,R"
E-Commerce Data Analyst - Amazon FBA Experience Required,,0,,,,3,0,0,R
Business Analyst,,0,,,,3,0,0,"SQL,R"
Business Analyst I,,0,,,,3,0,0,"SQL,R,SAS"
Strategy and Business Intelligence Analyst,3.4,0,Transfast,16,"New York, NY",3,40.7127281,-74.0060152,"R,AI"
Jr. Business Analyst,,0,,,,3,0,0,
Business Analyst,3.4,0,Transfast,16,"New York, NY",3,40.7127281,-74.0060152,"SQL,R,Tableau,Data-Analysis"
BI Analyst,,58762,,,,3,0,0,"SQL,Tableau,Oracle"
Analytic Consultant 5,3.7,0,Wells Fargo Bank,36,"New York, NY 10012",3,40.7127281,-74.0060152,
Business Process Analyst,4.2,0,IntePros Consulting,6,"New York, NY",3,40.7127281,-74.0060152,
IT Business Analyst,3.9,0,Allianz Global Investors,1,"New York, NY 10261",3,40.74123595,-73.35669117,
"Clinical Business Analyst Level I, ACO Performance Analytics...",3.8,0,NYC Health + Hospitals,787,"New York, NY",3,40.7127281,-74.0060152,"Python,SQL,R"
Analytic Consultant 4 - Applications Development Lead,3.7,0,Wells Fargo Bank,36,"New York, NY 10017",3,40.7524472,-73.9646461,R
CIS Applications Analyst - Level 3 (Clinical Business Analys...,3.8,0,NYC Health + Hospitals,787,"New York, NY",3,40.7127281,-74.0060152,"Python,SQL,R,Tableau,SAS"
Data Analyst,,0,Refinitiv,35,"New York, NY",3,40.7127281,-74.0060152,
Data Analyst,,0,RealPage,367,"Hackensack, NJ",3,40.8859326,-74.0434736,"SQL,R"
Business Analyst I Rev Cyl,,0,Northwell Health,1,"New Hyde Park, NY 11042",3,40.7352157,-73.6883239,
Data Analyst - Foster Care,,0,,,,3,0,0,
Business Analyst,,0,,,,3,0,0,R
Lead Data Analyst,3.6,0,EmblemHealth,579,"New York, NY 10041",3,40.7127281,-74.0060152,
Consultant Business Analyst,,0,,,,3,0,0,"SQL,R,Oracle"
"Business Analyst, Digital Partnerships & Investment",,0,Publicis Media,26,"New York, NY 10014",3,40.7127281,-74.0060152,
"Manager, Global Data & Analytics Solutions Architecture",,0,Estée Lauder Companies,1,"Long Island City, NY 11109",3,40.7415237,-73.9571276,
E-Commerce Data Analyst - Amazon FBA Experience Required,,0,,,,3,0,0,"Python,SQL,R,AWS"
Senior Analyst - Security Metrics and Reporting,,0,Moody's Shared Services,335,"New York, NY",3,40.7127281,-74.0060152,"R,AI"
"BGC Tech: Business Analyst, Regulatory Technology",,0,BGC Partners,55,"New York, NY 10022",3,40.7607161,-73.9669623,"Python,SQL,R,Tableau"
Health Quality Assuance-Data Analyst,,0,"Bridging Access to Care, Inc",2,"Brooklyn, NY",3,40.6501038,-73.9495823,"SQL,R,Tableau,AI"
"Manager, Global Data & Analytics Solutions Architecture",4.1,0,Estée Lauder Companies,1,"Long Island City, NY 11109",3,40.7415237,-73.9571276,"Python,SQL,R,Java,Tableau,SAS"
Senior Business Analyst,,0,,,,3,0,0,"SQL,R,SAS,Microsoft-Office"
Data Insights Analyst,3.7,0,Cox Media Group,416,"New York, NY 10017",2,40.7524472,-73.9646461,"SQL,R,Tableau"
"Analyst, Vantage Data Solution",4.1,0,Viacom,607,"New York, NY 10036",2,40.7644002,-73.998863,"SQL,R,SAS"
Senior Business Intelligence Analyst,,0,,,,2,0,0,"SQL,R"
"Business Analyst II, Applicant Systems",3.2,141865,2U,52,"Brooklyn, NY",2,40.6501038,-73.9495823,"R,Microsoft-Office"
Data Analyst,,75000,,,,2,0,0,"SQL,R,AI"
Senior Business Intelligence Analyst,,0,,,,2,0,0,"R,AI"
Fraud Data Analyst,3.7,0,Risk Solutions,914,"New York, NY",2,40.7127281,-74.0060152,R
Senior Business Intelligence Analyst,,0,,,,2,0,0,R
"Senior Data Analyst, Customer Success",4,0,Looker,4,"New York, NY",2,40.7127281,-74.0060152,"Python,SQL,R,Tableau,Microsoft-Office"
"Reporting Analyst, Sales & Revenue",3.3,0,LiveIntent,8,"New York, NY 10261",2,40.74123595,-73.35669117,"R,Tableau"
Senior Business Intelligence Analyst,,0,,,,2,0,0,"R,AI"
"Manager, CRM (Salesforce)",4.1,0,West Monroe Partners,17,"New York, NY 10261",2,40.74123595,-73.35669117,"R,AI"
Senior Analyst - Market Intelligence,3.5,0,Spectrum,13,"New York, NY 10174",2,40.75134705,-73.975136,
"Healix- Senior Analyst, Business Intelligence & Accountabili...",3.7,0,IPG Mediabrands,70,"New York, NY",2,40.7127281,-74.0060152,R
Business Analyst,,0,,,,2,0,0,"R,Azure"
Finance Business Analyst,,0,,,,2,0,0,"SQL,R"
"Senior Data Analyst M/WBE, Enterprise Data Services (JO# 417...",,0,,,,2,0,0,"SQL,R,Big-Data,Oracle,Azure"
Compliance Data Integrity Analyst,,0,Credit Suisse,1,"New York, NY 10022",2,40.7607161,-73.9669623,R
IT Business Analyst,3.9,0,Allianz Global Investors,1,"New York, NY 10019",2,40.7579089,-73.9854044,R
Business Analyst I,3.2,0,2U,52,"Brooklyn, NY",2,40.6501038,-73.9495823,"SQL,R,Tableau"
"Senior Business Analyst, Onboarding & Training",,0,The New School,117,"New York, NY",2,40.7127281,-74.0060152,R
Business Analyst I,,0,2U,52,"Brooklyn, NY",2,40.6501038,-73.9495823,"SQL,R,Tableau,AI"
"Manager, Data & Analytics",,0,KPMG,5,"New York, NY 10154",2,40.7578656,-73.9723107,R
"Director, Business Intelligence, Publicis Health Media",,0,Publicis Healthcare Communications Group,34,"New York, NY",2,40.7127281,-74.0060152,"SQL,R"
"Business Analyst II, Applicant Systems",,0,2U,52,"Brooklyn, NY",2,40.6501038,-73.9495823,R
"Manager, Data & Analytics",4,0,KPMG,5,"New York, NY 10154",2,40.7578656,-73.9723107,"SQL,R"
"Biopharma Target & Asset Landscape Analyst Internship, Drug...",,0,,,,2,0,0,"Python,SQL,R,Tableau,SAS"
"Business Analyst II, Applicant Systems",3.2,0,2U,52,"Brooklyn, NY",2,40.6501038,-73.9495823,R
Data Analyst,3.3,0,Gallagher,809,"New York, NY",1,40.7127281,-74.0060152,"R,Tableau"
Entry Level Business Analyst,,0,,,,1,0,0,
Data Analyst,3.4,0,Focus Camera,16,"Brooklyn, NY 11210",1,40.6501038,-73.9495823,R
Entry Level Business Analyst,,0,,,,1,0,0,"SQL,R,Tableau"
Data Analyst,3.5,0,New York City DEPARTMENT OF CORRECTION,350,"Queens, NY",1,40.6524927,-73.79142142,R
Clinical Data Analyst,3.4,0,SBH Health System,43,"Bronx, NY 10457",1,40.85048545,-73.84040356,"SQL,R"
Senior Business Analyst,3.9,0,Dailymotion,12,"New York, NY 10261",1,40.74123595,-73.35669117,R
Data Analyst,3.5,32500,New York City DEPARTMENT OF CORRECTION,350,"Queens, NY",1,40.6524927,-73.79142142,R
"Data Analyst, Human Capital",3.7,110000,The Conference Board,38,"New York, NY 10022",1,40.7607161,-73.9669623,R
Evaluation & Analytics Research Analyst - TRUE Global Intell...,3.8,0,Fleishman-Hillard,121,"New York, NY 10017",1,40.7524472,-73.9646461,"R,Tableau,Microsoft-Office"
Primary Methods Research Analyst - TRUE Global Intelligence,3.8,0,Fleishman-Hillard,121,"New York, NY 10017",1,40.7524472,-73.9646461,"Python,SQL,R,Tableau"
FINANCIAL ANALYST - BUSINESS INTELLIGENCE - FULL TIME - DAYS,3.9,0,Mount Sinai,1,"New York, NY",1,40.7127281,-74.0060152,R
Budget Analyst,3.8,0,Educational Alliance,88,"New York, NY",1,40.7127281,-74.0060152,"SQL,R"
Business Analyst - Senior Associate II,3.8,0,Capgemini,6,"New York, NY 10036",1,40.7644002,-73.998863,"R,Tableau"
Business Analyst,4,0,HSBC,12,"New York, NY 10175",1,40.74123595,-73.35669117,
Business Analyst/FileNet,,0,,,,1,0,0,
Product Associate / Business Analyst,,0,,,,1,0,0,R
Financial Data Analyst,3.5,72500,Healthfirst,514,"New York, NY 10004",1,40.7127281,-74.0060152,R
DATA ANALYST PROGRAMMER,,0,Montefiore Medical Center,1,"Bronx, NY 10461",1,40.85048545,-73.84040356,R
"Specialist, Performance Improvement & Data Analytics",,0,Northwell Health,1,"Manhasset, NY 11030",1,40.7978787,-73.6995749,R
"Senior Data Analyst, Mortgages",,0,,,,1,0,0,R
Data Science Systems Programmer Analyst,3.6,0,Brown Brothers Harriman,212,"New York, NY",1,40.7127281,-74.0060152,
Recovery Services Business Analyst,4.2,0,GlobeTax,6,"New York, NY 10004",1,40.7127281,-74.0060152,
"VIE Business Analyst, New York, H/F",3.9,0,BNP Paribas,3,"New York, NY",1,40.7127281,-74.0060152,"Python,SQL,R,SAS,NoSQL,MATLAB"
Senior Business Analyst,,0,Dailymotion,12,"New York, NY",1,40.7127281,-74.0060152,"R,Spark,Tableau,AWS,Linux"
"Senior Analyst, Business Intelligence, Publicis Health Media",,0,Publicis Healthcare Communications Group,34,"New York, NY",1,40.7127281,-74.0060152,"SQL,R"
Sr Manager Business Intelligence & Operational Excellence (L...,4,0,NBCUniversal,2,"New York, NY",1,40.7127281,-74.0060152,R
Recovery Services Business Analyst,4.2,0,GlobeTax,6,"New York, NY 10004",1,40.7127281,-74.0060152,R
Business Analyst - Grantmaking Solutions,3.6,89349,Blackbaud,103,"New York, NY 10261",,40.74123595,-73.35669117,"SQL,R"
CRM & Data Analytics Associate,3.8,0,Insperity,231,"New York, NY",,40.7127281,-74.0060152,R
Entry Level Business Analyst,,0,,,,,0,0,"Python,SQL,R,Tableau"
Senior Data Analyst,,0,,,,,0,0,"R,AI,Microsoft-Office"
"Sr. Data Analyst, Data Analytics & Audience Science",4.2,0,Live Nation,799,"New York, NY 10011",,40.7127281,-74.0060152,"R,Oracle"
"Associate, Internal Audit Data Analytics",3.8,0,BlackRock,465,"New York, NY 10055",,40.7590925,-73.97363825,"Machine-Learning,R,Tableau,AWS,Natural-Language-Processing,AI"
NYSE Market Data Product Analyst,3.5,55000,Intercontinental Exchange,96,"New York, NY 10022",,0,0,"Python,SQL,Hadoop,Spark,Java,Tableau,Big-Data,Data-Warehouse,Linux"
Sr Data Analyst,,0,,,,,0,0,"Python,SQL,R,Java,Tableau,Big-Data,Data-Warehouse,Linux"
"Manager, Data & Analytics",3.3,0,Spark Foundry,22,"New York, NY 10014",,40.7127281,-74.0060152,"R,Microsoft-Office"
Data & Analytics Intern - BRE Hotels & Resorts,,0,,,,,0,0,
Financial Analyst Intern - BRE Hotels & Resorts,,0,,,,,0,0,
Reporting Analyst,3.9,0,TD Bank,6,"New York, NY",,40.7127281,-74.0060152,
Data Analyst II or III (Structured Finance),2.8,0,Virtus Partners,23,"New York, NY 10010",,40.7392225,-73.97336,
Business Analyst,3.8,0,New York City HRA/DEPT OF SOCIAL SERVICES,191,"Manhattan, NY 10007",,40.7810178,-73.95929968,R
Data Analyst,4.1,0,Columbia University,962,"New York, NY",,40.7127281,-74.0060152,R
"Business Analyst, E-commerce",3.8,0,West Point Home,58,"New York, NY 10017",,40.7524472,-73.9646461,
Business Analyst,4.1,0,Columbia University,962,"Manhattanville, NY",,40.8157775,-73.951554,
"ANALYST, DATA SR II",3.3,0,Compass Group,4,"New York, NY 10006",,40.7127281,-74.0060152,R
Business Analyst II,3.3,0,Centene Corporation,1,"New York, NY 10022",,40.7607161,-73.9669623,
Business Analyst,4,0,Scotiabank,3,"New York, NY 10001",,40.72982535,-73.96075198,R
Business Analyst Intern,,0,,,,,0,0,
DATA ANALYST,,0,Montefiore Medical Center,1,"Tarrytown, NY 10591",,41.0762077,-73.8587461,
Business Analyst,2.7,0,,,,,0,0,"SQL,R,AI,Microsoft-Office"
Business Analyst,,0,Avanade,247,"New York, NY",,40.7127281,-74.0060152,
"Associate Director Data Science, Data Analytics",,0,Dentsu Aegis Network,184,"New York, NY",,40.7127281,-74.0060152,
"Business Analyst, Securities Lending, Prime Finance Technolo...",,0,Citi,16,"New York, NY 10261",,40.74123595,-73.35669117,
Specialist Business Analysis Consultant,,0,BNY Mellon,4,"New York, NY",,40.7127281,-74.0060152,R
Principal Business Analysis Consultant,,0,BNY Mellon,4,"New York, NY",,40.7127281,-74.0060152,
Business Analyst - Grantmaking Solutions,,0,Blackbaud,103,"New York, NY 10261",,40.74123595,-73.35669117,"SQL,R,Azure"
Principal Business Analysis Consultant,3.5,0,BNY Mellon,4,"New York, NY",,40.7127281,-74.0060152,
